transaction_id,account_id,customer_id,aml_risk_score,aml_risk_band,aml_risk_reasons
TXN0004155,ACCT000144,CUST000340,8,Info,Cross-border transaction
TXN0004156,ACCT000126,CUST000347,43,Medium,Structuring pattern indicator; Repeated round-amount activity; Cross-border transaction; Synthetic suspicious helper label present
TXN0004157,ACCT000379,CUST000329,8,Info,Cross-border transaction
TXN0004158,ACCT000456,CUST000356,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0004159,ACCT000510,CUST000043,8,Info,Cross-border transaction
TXN0004160,ACCT000220,CUST000229,59,Medium,High-risk jurisdiction exposure; Account takeover style activity; Cross-border transaction; Synthetic suspicious helper label present
TXN0004161,ACCT000338,CUST000018,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0004162,ACCT000073,CUST000120,8,Info,Cross-border transaction
TXN0004163,ACCT000320,CUST000284,8,Info,Cross-border transaction
TXN0004164,ACCT000482,CUST000396,5,Info,Synthetic suspicious helper label present
TXN0004165,ACCT000214,CUST000331,8,Info,Cross-border transaction
TXN0004166,ACCT000224,CUST000263,8,Info,Cross-border transaction
TXN0004167,ACCT000324,CUST000075,8,Info,Cross-border transaction
TXN0004168,ACCT000607,CUST000013,8,Info,Cross-border transaction
TXN0004169,ACCT000423,CUST000328,8,Info,Cross-border transaction
TXN0004170,ACCT000644,CUST000483,8,Info,Cross-border transaction
TXN0004171,ACCT000044,CUST000400,8,Info,Cross-border transaction
TXN0004172,ACCT000595,CUST000158,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0004173,ACCT000031,CUST000296,0,Info,No material AML indicators
TXN0004174,ACCT000226,CUST000159,8,Info,Cross-border transaction
TXN0004175,ACCT000299,CUST000282,8,Info,Cross-border transaction
TXN0004176,ACCT000166,CUST000232,8,Info,Cross-border transaction
TXN0004177,ACCT000693,CUST000133,0,Info,No material AML indicators
TXN0004178,ACCT000625,CUST000070,8,Info,Cross-border transaction
TXN0004179,ACCT000400,CUST000438,8,Info,Cross-border transaction
TXN0004180,ACCT000318,CUST000462,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0004181,ACCT000534,CUST000475,29,Low,New beneficiary high-value payment; Cross-border transaction; Synthetic suspicious helper label present
TXN0004182,ACCT000496,CUST000106,8,Info,Cross-border transaction
TXN0004183,ACCT000337,CUST000439,8,Info,Cross-border transaction
TXN0004184,ACCT000580,CUST000318,13,Low,Cross-border transaction; Synthetic suspicious helper label present
TXN0004185,ACCT000136,CUST000299,8,Info,Cross-border transaction
TXN0004186,ACCT000195,CUST000294,8,Info,Cross-border transaction
TXN0004187,ACCT000013,CUST000454,8,Info,Cross-border transaction
TXN0004188,ACCT000084,CUST000038,8,Info,Cross-border transaction
TXN0004189,ACCT000140,CUST000462,8,Info,Cross-border transaction
TXN0004190,ACCT000438,CUST000287,8,Info,Cross-border transaction
TXN0004191,ACCT000599,CUST000395,0,Info,No material AML indicators
TXN0004192,ACCT000414,CUST000079,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0004193,ACCT000312,CUST000325,8,Info,Cross-border transaction
TXN0004194,ACCT000190,CUST000105,0,Info,No material AML indicators
TXN0004195,ACCT000072,CUST000346,37,Low,Account takeover style activity; Cross-border transaction; Synthetic suspicious helper label present
TXN0004196,ACCT000410,CUST000259,8,Info,Cross-border transaction
TXN0004197,ACCT000099,CUST000377,0,Info,No material AML indicators
TXN0004198,ACCT000554,CUST000134,0,Info,No material AML indicators
TXN0004199,ACCT000287,CUST000323,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0004200,ACCT000246,CUST000011,8,Info,Cross-border transaction
TXN0004201,ACCT000019,CUST000284,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0004202,ACCT000170,CUST000342,0,Info,No material AML indicators
TXN0004203,ACCT000010,CUST000442,0,Info,No material AML indicators
TXN0004204,ACCT000508,CUST000373,8,Info,Cross-border transaction
TXN0004205,ACCT000343,CUST000278,8,Info,Cross-border transaction
TXN0004206,ACCT000551,CUST000208,8,Info,Cross-border transaction
TXN0004207,ACCT000396,CUST000400,8,Info,Cross-border transaction
TXN0004208,ACCT000669,CUST000410,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0004209,ACCT000549,CUST000088,8,Info,Cross-border transaction
TXN0004210,ACCT000104,CUST000247,8,Info,Cross-border transaction
TXN0004211,ACCT000082,CUST000418,8,Info,Cross-border transaction
TXN0004212,ACCT000623,CUST000402,33,Low,Mule-account style activity; Cross-border transaction; Synthetic suspicious helper label present
TXN0004213,ACCT000189,CUST000380,8,Info,Cross-border transaction
TXN0004214,ACCT000536,CUST000046,0,Info,No material AML indicators
TXN0004215,ACCT000441,CUST000128,8,Info,Cross-border transaction
TXN0004216,ACCT000492,CUST000237,8,Info,Cross-border transaction
TXN0004217,ACCT000187,CUST000380,8,Info,Cross-border transaction
TXN0004218,ACCT000220,CUST000229,8,Info,Cross-border transaction
TXN0004219,ACCT000389,CUST000332,8,Info,Cross-border transaction
TXN0004220,ACCT000016,CUST000350,0,Info,No material AML indicators
TXN0004221,ACCT000219,CUST000004,8,Info,Cross-border transaction
TXN0004222,ACCT000356,CUST000295,37,Low,Account takeover style activity; Cross-border transaction; Synthetic suspicious helper label present
TXN0004223,ACCT000144,CUST000340,8,Info,Cross-border transaction
TXN0004224,ACCT000201,CUST000312,0,Info,No material AML indicators
TXN0004225,ACCT000689,CUST000065,8,Info,Cross-border transaction
TXN0004226,ACCT000203,CUST000139,8,Info,Cross-border transaction
TXN0004227,ACCT000632,CUST000224,8,Info,Cross-border transaction
TXN0004228,ACCT000649,CUST000049,8,Info,Cross-border transaction
TXN0004229,ACCT000472,CUST000121,8,Info,Cross-border transaction
TXN0004230,ACCT000108,CUST000298,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0004231,ACCT000144,CUST000340,8,Info,Cross-border transaction
TXN0004232,ACCT000654,CUST000169,8,Info,Cross-border transaction
TXN0004233,ACCT000002,CUST000113,8,Info,Cross-border transaction
TXN0004234,ACCT000353,CUST000128,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0004235,ACCT000418,CUST000124,8,Info,Cross-border transaction
TXN0004236,ACCT000587,CUST000223,8,Info,Cross-border transaction
TXN0004237,ACCT000627,CUST000083,0,Info,No material AML indicators
TXN0004238,ACCT000199,CUST000360,8,Info,Cross-border transaction
TXN0004239,ACCT000352,CUST000295,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0004240,ACCT000444,CUST000326,37,Low,Account takeover style activity; Cross-border transaction; Synthetic suspicious helper label present
TXN0004241,ACCT000676,CUST000227,8,Info,Cross-border transaction
TXN0004242,ACCT000390,CUST000142,8,Info,Cross-border transaction
TXN0004243,ACCT000086,CUST000370,0,Info,No material AML indicators
TXN0004244,ACCT000647,CUST000270,8,Info,Cross-border transaction
TXN0004245,ACCT000359,CUST000172,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0004246,ACCT000126,CUST000347,8,Info,Cross-border transaction
TXN0004247,ACCT000134,CUST000142,8,Info,Cross-border transaction
TXN0004248,ACCT000144,CUST000340,8,Info,Cross-border transaction
TXN0004249,ACCT000505,CUST000234,13,Low,Cross-border transaction; Synthetic suspicious helper label present
TXN0004250,ACCT000665,CUST000125,22,Low,High-risk jurisdiction exposure
TXN0004251,ACCT000309,CUST000242,8,Info,Cross-border transaction
TXN0004252,ACCT000069,CUST000158,8,Info,Cross-border transaction
TXN0004253,ACCT000622,CUST000299,8,Info,Cross-border transaction
TXN0004254,ACCT000445,CUST000127,8,Info,Cross-border transaction
TXN0004255,ACCT000400,CUST000438,8,Info,Cross-border transaction
TXN0004256,ACCT000043,CUST000150,8,Info,Cross-border transaction
TXN0004257,ACCT000680,CUST000460,8,Info,Cross-border transaction
TXN0004258,ACCT000054,CUST000325,37,Low,Account takeover style activity; Cross-border transaction; Synthetic suspicious helper label present
TXN0004259,ACCT000428,CUST000297,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0004260,ACCT000419,CUST000341,55,Medium,High-risk jurisdiction exposure; Mule-account style activity; Cross-border transaction; Synthetic suspicious helper label present
TXN0004261,ACCT000360,CUST000349,8,Info,Cross-border transaction
TXN0004262,ACCT000386,CUST000408,8,Info,Cross-border transaction
TXN0004263,ACCT000279,CUST000354,8,Info,Cross-border transaction
TXN0004264,ACCT000402,CUST000077,8,Info,Cross-border transaction
TXN0004265,ACCT000255,CUST000073,8,Info,Cross-border transaction
TXN0004266,ACCT000332,CUST000078,8,Info,Cross-border transaction
TXN0004267,ACCT000475,CUST000482,8,Info,Cross-border transaction
TXN0004268,ACCT000520,CUST000376,8,Info,Cross-border transaction
TXN0004269,ACCT000108,CUST000298,37,Low,Account takeover style activity; Cross-border transaction; Synthetic suspicious helper label present
TXN0004270,ACCT000695,CUST000161,8,Info,Cross-border transaction
TXN0004271,ACCT000068,CUST000176,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0004272,ACCT000194,CUST000117,8,Info,Cross-border transaction
TXN0004273,ACCT000243,CUST000446,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0004274,ACCT000227,CUST000262,8,Info,Cross-border transaction
TXN0004275,ACCT000247,CUST000217,0,Info,No material AML indicators
TXN0004276,ACCT000227,CUST000262,0,Info,No material AML indicators
TXN0004277,ACCT000306,CUST000075,0,Info,No material AML indicators
TXN0004278,ACCT000535,CUST000125,13,Low,Cross-border transaction; Synthetic suspicious helper label present
TXN0004279,ACCT000580,CUST000318,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0004280,ACCT000244,CUST000229,13,Low,Cross-border transaction; Synthetic suspicious helper label present
TXN0004281,ACCT000181,CUST000096,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0004282,ACCT000474,CUST000031,35,Low,High-risk jurisdiction exposure; Cross-border transaction; Synthetic suspicious helper label present
TXN0004283,ACCT000042,CUST000081,29,Low,Account takeover style activity; Synthetic suspicious helper label present
TXN0004284,ACCT000313,CUST000150,8,Info,Cross-border transaction
TXN0004285,ACCT000155,CUST000123,8,Info,Cross-border transaction
TXN0004286,ACCT000426,CUST000051,8,Info,Cross-border transaction
TXN0004287,ACCT000055,CUST000278,13,Low,Cross-border transaction; Synthetic suspicious helper label present
TXN0004288,ACCT000581,CUST000449,0,Info,No material AML indicators
TXN0004289,ACCT000189,CUST000380,0,Info,No material AML indicators
TXN0004290,ACCT000360,CUST000349,8,Info,Cross-border transaction
TXN0004291,ACCT000401,CUST000466,8,Info,Cross-border transaction
TXN0004292,ACCT000333,CUST000412,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0004293,ACCT000314,CUST000484,8,Info,Cross-border transaction
TXN0004294,ACCT000187,CUST000380,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0004295,ACCT000541,CUST000200,8,Info,Cross-border transaction
TXN0004296,ACCT000362,CUST000298,8,Info,Cross-border transaction
TXN0004297,ACCT000152,CUST000370,8,Info,Cross-border transaction
TXN0004298,ACCT000184,CUST000217,63,Medium,High-risk jurisdiction exposure; Rapid movement of funds; High-value transaction; Cross-border transaction; Synthetic suspicious helper label present
TXN0004299,ACCT000308,CUST000499,8,Info,Cross-border transaction
TXN0004300,ACCT000591,CUST000106,0,Info,No material AML indicators
TXN0004301,ACCT000673,CUST000465,8,Info,Cross-border transaction
TXN0004302,ACCT000273,CUST000205,8,Info,Cross-border transaction
TXN0004303,ACCT000277,CUST000199,8,Info,Cross-border transaction
TXN0004304,ACCT000091,CUST000041,8,Info,Cross-border transaction
TXN0004305,ACCT000382,CUST000494,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0004306,ACCT000168,CUST000414,8,Info,Cross-border transaction
TXN0004307,ACCT000574,CUST000309,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0004308,ACCT000375,CUST000356,35,Low,High-risk jurisdiction exposure; Cross-border transaction; Synthetic suspicious helper label present
TXN0004309,ACCT000156,CUST000110,8,Info,Cross-border transaction
TXN0004310,ACCT000642,CUST000009,8,Info,Cross-border transaction
TXN0004311,ACCT000571,CUST000065,8,Info,Cross-border transaction
TXN0004312,ACCT000211,CUST000137,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0004313,ACCT000085,CUST000230,8,Info,Cross-border transaction
TXN0004314,ACCT000186,CUST000220,13,Low,Cross-border transaction; Synthetic suspicious helper label present
TXN0004315,ACCT000264,CUST000047,22,Low,High-risk jurisdiction exposure
TXN0004316,ACCT000285,CUST000285,8,Info,Cross-border transaction
TXN0004317,ACCT000576,CUST000003,8,Info,Cross-border transaction
TXN0004318,ACCT000678,CUST000274,8,Info,Cross-border transaction
TXN0004319,ACCT000524,CUST000445,0,Info,No material AML indicators
TXN0004320,ACCT000592,CUST000488,8,Info,Cross-border transaction
TXN0004321,ACCT000088,CUST000495,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0004322,ACCT000105,CUST000305,8,Info,Cross-border transaction
TXN0004323,ACCT000636,CUST000091,8,Info,Cross-border transaction
TXN0004324,ACCT000430,CUST000129,8,Info,Cross-border transaction
TXN0004325,ACCT000166,CUST000232,0,Info,No material AML indicators
TXN0004326,ACCT000555,CUST000425,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0004327,ACCT000123,CUST000101,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0004328,ACCT000538,CUST000164,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0004329,ACCT000619,CUST000253,8,Info,Cross-border transaction
TXN0004330,ACCT000343,CUST000278,8,Info,Cross-border transaction
TXN0004331,ACCT000460,CUST000438,8,Info,Cross-border transaction
TXN0004332,ACCT000513,CUST000329,0,Info,No material AML indicators
TXN0004333,ACCT000617,CUST000422,8,Info,Cross-border transaction
TXN0004334,ACCT000409,CUST000398,8,Info,Cross-border transaction
TXN0004335,ACCT000206,CUST000408,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0004336,ACCT000142,CUST000144,8,Info,Cross-border transaction
TXN0004337,ACCT000249,CUST000462,0,Info,No material AML indicators
TXN0004338,ACCT000040,CUST000496,8,Info,Cross-border transaction
TXN0004339,ACCT000490,CUST000282,8,Info,Cross-border transaction
TXN0004340,ACCT000259,CUST000269,0,Info,No material AML indicators
TXN0004341,ACCT000499,CUST000377,53,Medium,Structuring pattern indicator; Repeated round-amount activity; High-value transaction; Cross-border transaction; Synthetic suspicious helper label present
TXN0004342,ACCT000044,CUST000400,8,Info,Cross-border transaction
TXN0004343,ACCT000226,CUST000159,8,Info,Cross-border transaction
TXN0004344,ACCT000277,CUST000199,37,Low,Account takeover style activity; Cross-border transaction; Synthetic suspicious helper label present
TXN0004345,ACCT000062,CUST000059,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0004346,ACCT000581,CUST000449,29,Low,Account takeover style activity; Synthetic suspicious helper label present
TXN0004347,ACCT000419,CUST000341,8,Info,Cross-border transaction
TXN0004348,ACCT000592,CUST000488,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0004349,ACCT000562,CUST000395,8,Info,Cross-border transaction
TXN0004350,ACCT000024,CUST000460,8,Info,Cross-border transaction
TXN0004351,ACCT000606,CUST000325,8,Info,Cross-border transaction
TXN0004352,ACCT000049,CUST000110,8,Info,Cross-border transaction
TXN0004353,ACCT000610,CUST000308,8,Info,Cross-border transaction
TXN0004354,ACCT000469,CUST000097,8,Info,Cross-border transaction
TXN0004355,ACCT000574,CUST000309,13,Low,Cross-border transaction; Synthetic suspicious helper label present
TXN0004356,ACCT000350,CUST000030,8,Info,Cross-border transaction
TXN0004357,ACCT000113,CUST000320,8,Info,Cross-border transaction
TXN0004358,ACCT000105,CUST000305,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0004359,ACCT000084,CUST000038,8,Info,Cross-border transaction
TXN0004360,ACCT000564,CUST000033,8,Info,Cross-border transaction
